"","CNTSTUID","CNT.x","ST001D01T","ST004D01T","STRATUM","ave_cr_social","ave_cr","ave_emp"
"3536",41003784,"KOR",10,1,"KOR02",NA,NA,3
"3537",41003785,"KOR",9,2,"KOR01",NA,NA,2.8
"3538",41003786,"KOR",9,2,"KOR01",NA,NA,3.2
"3539",41003787,"KOR",10,1,"KOR02",NA,NA,3.4
"3540",41003788,"KOR",10,1,"KOR02",2,1.7,3.6
"3541",41003789,"KOR",10,2,"KOR02",NA,NA,3
"3542",41003790,"KOR",10,1,"KOR02",NA,NA,3.4
"3543",41003791,"KOR",10,1,"KOR02",NA,NA,2.8
"3544",41003793,"KOR",10,2,"KOR02",NA,NA,3.6
"3545",41003794,"KOR",10,1,"KOR02",NA,NA,3
"3546",41003795,"KOR",10,1,"KOR02",NA,NA,3.8
"3547",41003796,"KOR",10,2,"KOR02",NA,NA,3.2
"3548",41003797,"KOR",10,1,"KOR02",2,1.7,3.8
"3549",41003798,"KOR",10,1,"KOR02",2,1.4,3.2
"3550",41003799,"KOR",10,1,"KOR02",NA,NA,3
"3551",41003800,"KOR",10,1,"KOR02",NA,NA,3.6
"3552",41003801,"KOR",10,2,"KOR02",NA,NA,3.2
"3553",41003802,"KOR",10,1,"KOR02",NA,NA,3.4
"3554",41003803,"KOR",10,2,"KOR02",NA,NA,4
"3555",41003804,"KOR",10,1,"KOR02",2,1.33333333333333,2.6
"3556",41003805,"KOR",10,1,"KOR02",NA,NA,3.4
"3557",41003806,"KOR",10,2,"KOR02",NA,NA,5
"3558",41003807,"KOR",10,1,"KOR02",NA,NA,3.2
"3559",41003808,"KOR",10,2,"KOR02",2,1.7,3.6
"3560",41003809,"KOR",10,1,"KOR02",NA,NA,3.8
"3561",41003810,"KOR",10,1,"KOR02",NA,NA,3.4
"3562",41003811,"KOR",10,2,"KOR03",NA,NA,3
"3563",41003812,"KOR",10,1,"KOR02",NA,NA,3.4
"3564",41003813,"KOR",10,2,"KOR02",NA,NA,3.2
"3565",41003814,"KOR",10,2,"KOR02",NA,NA,3.4
"3566",41003815,"KOR",10,2,"KOR02",NA,NA,3.6
"3567",41003816,"KOR",10,1,"KOR02",NA,NA,3.4
"3568",41003817,"KOR",10,1,"KOR02",NA,NA,3
"3569",41003818,"KOR",10,1,"KOR02",NA,NA,3.2
"3570",41003819,"KOR",10,1,"KOR02",NA,NA,3.6
"3571",41003820,"KOR",10,2,"KOR02",NA,1.53333333333333,3.2
"3572",41003821,"KOR",10,2,"KOR02",1,1.6,2.6
"3573",41003823,"KOR",10,2,"KOR02",NA,NA,4.2
"3574",41003824,"KOR",10,1,"KOR02",NA,NA,4.2
"3575",41003825,"KOR",9,2,"KOR01",1.33333333333333,1.28571428571429,3.4
"3576",41003826,"KOR",10,1,"KOR02",NA,NA,3.2
"3577",41003827,"KOR",10,1,"KOR02",NA,NA,3.6
"3578",41003828,"KOR",10,2,"KOR02",NA,NA,3.8
"3579",41003829,"KOR",10,1,"KOR02",NA,NA,3.2
"3580",41003831,"KOR",10,2,"KOR03",NA,NA,3.6
"3581",41003832,"KOR",10,2,"KOR02",NA,NA,4
"3582",41003833,"KOR",10,1,"KOR02",NA,NA,3.8
"3583",41003834,"KOR",10,2,"KOR02",NA,NA,3.2
"3584",41003835,"KOR",10,2,"KOR02",NA,NA,3
"3585",41003836,"KOR",10,2,"KOR02",NA,NA,4.4
"3586",41003838,"KOR",10,1,"KOR02",1,1.14285714285714,3
"3587",41003839,"KOR",10,1,"KOR02",NA,NA,3.2
"3588",41003840,"KOR",10,2,"KOR02",0,0.666666666666667,1.6
"3589",41003842,"KOR",10,2,"KOR02",NA,NA,3.2
"3590",41003843,"KOR",10,1,"KOR02",NA,NA,3.4
"3591",41003844,"KOR",10,1,"KOR02",NA,NA,3
"3592",41003845,"KOR",9,1,"KOR01",1,1,2.2
"3593",41003846,"KOR",10,2,"KOR02",NA,1.21428571428571,4
"3594",41003847,"KOR",10,1,"KOR03",NA,1.46153846153846,3.2
"3595",41003848,"KOR",10,2,"KOR02",NA,NA,3.2
"3596",41003849,"KOR",10,2,"KOR02",NA,NA,3
"3597",41003850,"KOR",10,2,"KOR03",0,0.6,3.6
"3598",41003851,"KOR",10,1,"KOR02",NA,NA,3.4
"3599",41003852,"KOR",10,1,"KOR02",NA,NA,3.6
"3600",41003854,"KOR",10,1,"KOR02",1,1.21428571428571,3.2
"3601",41003855,"KOR",10,1,"KOR02",NA,1.33333333333333,3
"3602",41003856,"KOR",10,1,"KOR02",NA,NA,3
"3603",41003857,"KOR",10,2,"KOR02",NA,NA,3.2
"3604",41003858,"KOR",10,2,"KOR02",NA,NA,3
"3605",41003859,"KOR",9,2,"KOR01",NA,NA,NA
"3606",41003860,"KOR",9,2,"KOR01",NA,NA,3.4
"3607",41003861,"KOR",10,2,"KOR03",NA,NA,3.6
"3608",41003862,"KOR",9,2,"KOR01",0.666666666666667,0.785714285714286,2.8
"3609",41003863,"KOR",10,2,"KOR02",0,1.22222222222222,2.8
"3610",41003864,"KOR",10,2,"KOR02",NA,NA,3.6
"3611",41003865,"KOR",10,1,"KOR02",NA,NA,3
"3612",41003866,"KOR",10,1,"KOR03",0.666666666666667,1.46666666666667,3.2
"3613",41003867,"KOR",10,2,"KOR02",NA,1.4,3.8
"3614",41003868,"KOR",10,2,"KOR02",NA,NA,3.2
"3615",41003869,"KOR",10,2,"KOR02",NA,NA,3.8
"3616",41003870,"KOR",10,2,"KOR02",NA,NA,2.6
"3617",41003871,"KOR",10,2,"KOR02",NA,NA,3
"3618",41003873,"KOR",10,1,"KOR02",NA,NA,4
"3619",41003874,"KOR",10,1,"KOR02",NA,NA,3.6
"3620",41003875,"KOR",10,2,"KOR02",NA,NA,3
"3621",41003877,"KOR",10,1,"KOR02",NA,NA,4
"3622",41003878,"KOR",10,1,"KOR02",NA,NA,3.4
"3623",41003879,"KOR",10,2,"KOR02",NA,NA,3.2
"3624",41003880,"KOR",10,2,"KOR03",NA,NA,2.8
"3625",41003881,"KOR",10,2,"KOR02",NA,NA,4.2
"3626",41003882,"KOR",10,2,"KOR02",NA,NA,3.4
"3627",41003883,"KOR",10,1,"KOR02",NA,NA,3.8
"3628",41003884,"KOR",10,2,"KOR02",NA,NA,3.4
"3629",41003885,"KOR",10,1,"KOR02",NA,NA,3
"3630",41003886,"KOR",9,2,"KOR01",NA,1.13333333333333,4
"3631",41003887,"KOR",10,2,"KOR02",NA,NA,3
"3632",41003888,"KOR",10,2,"KOR02",NA,1.2,3
"3633",41003889,"KOR",10,2,"KOR02",NA,NA,3.2
"3634",41003890,"KOR",10,2,"KOR03",NA,0.384615384615385,3
"3635",41003891,"KOR",10,2,"KOR02",1.6,1.5,3.2
"3636",41003892,"KOR",9,1,"KOR01",NA,NA,3.2
"3637",41003893,"KOR",10,1,"KOR02",NA,NA,4.4
"3638",41003895,"KOR",10,1,"KOR02",1.33333333333333,1.22222222222222,4.2
"3639",41003896,"KOR",10,2,"KOR02",1.5,1,2.8
"3640",41003897,"KOR",10,1,"KOR02",1.6,1.57142857142857,3.8
"3641",41003898,"KOR",10,2,"KOR02",0.333333333333333,1,3
"3642",41003899,"KOR",9,1,"KOR01",2,1.66666666666667,3
"3643",41003900,"KOR",10,2,"KOR03",NA,NA,3.4
"3644",41003901,"KOR",10,1,"KOR02",NA,1.46666666666667,2.8
"3645",41003902,"KOR",10,1,"KOR02",NA,NA,3.2
"3646",41003903,"KOR",10,2,"KOR03",0.666666666666667,1.125,2.2
"3647",41003904,"KOR",10,1,"KOR02",NA,NA,2.6
"3648",41003905,"KOR",10,2,"KOR03",NA,NA,3
"3649",41003906,"KOR",10,1,"KOR02",NA,NA,4.2
"3650",41003907,"KOR",10,2,"KOR02",NA,NA,3.2
"3651",41003908,"KOR",10,2,"KOR02",NA,NA,2.8
"3652",41003909,"KOR",10,2,"KOR02",0.666666666666667,1.14285714285714,3.6
"3653",41003910,"KOR",10,1,"KOR02",NA,NA,4
"3654",41003911,"KOR",10,2,"KOR02",2,1.125,3.4
"3655",41003912,"KOR",10,1,"KOR02",NA,NA,3.6
"3656",41003913,"KOR",10,2,"KOR02",NA,NA,3.4
"3657",41003914,"KOR",10,2,"KOR02",0,0.928571428571429,3.8
"3658",41003915,"KOR",10,1,"KOR02",NA,NA,1.8
"3659",41003916,"KOR",10,1,"KOR02",NA,NA,3.2
"3660",41003917,"KOR",10,2,"KOR02",NA,NA,3.2
"3661",41003918,"KOR",10,1,"KOR02",NA,NA,3.6
"3662",41003919,"KOR",9,1,"KOR01",1.25,1,4
"3663",41003920,"KOR",10,2,"KOR02",NA,NA,2.6
"3664",41003921,"KOR",10,2,"KOR02",NA,NA,3.2
"3665",41003922,"KOR",10,1,"KOR02",NA,NA,3
"3666",41003923,"KOR",10,1,"KOR02",NA,NA,2.4
"3667",41003924,"KOR",10,1,"KOR02",NA,NA,3
"3668",41003925,"KOR",10,1,"KOR02",1,1.22222222222222,3.4
"3669",41003926,"KOR",10,2,"KOR02",NA,1.4,3.4
"3670",41003927,"KOR",10,2,"KOR03",NA,NA,4
"3671",41003928,"KOR",10,1,"KOR02",NA,NA,2.8
"3672",41003929,"KOR",10,2,"KOR02",NA,NA,2.4
"3673",41003930,"KOR",10,2,"KOR02",2,1.64285714285714,3.4
"3674",41003931,"KOR",10,2,"KOR02",0.5,0.777777777777778,3
"3675",41003932,"KOR",10,1,"KOR02",NA,NA,3
"3676",41003933,"KOR",10,2,"KOR02",NA,NA,3
"3677",41003934,"KOR",10,1,"KOR02",NA,NA,3
"3678",41003935,"KOR",10,2,"KOR02",NA,NA,2.6
"3679",41003937,"KOR",10,2,"KOR02",NA,NA,2.4
"3680",41003939,"KOR",10,1,"KOR02",NA,NA,3.4
"3681",41003940,"KOR",10,1,"KOR02",NA,1.53846153846154,3.4
"3682",41003941,"KOR",10,1,"KOR02",1,1.125,3.6
"3683",41003942,"KOR",10,1,"KOR02",NA,NA,3.2
"3684",41003943,"KOR",10,1,"KOR02",NA,NA,4.2
"3685",41003944,"KOR",10,1,"KOR02",NA,NA,3.6
"3686",41003945,"KOR",10,2,"KOR03",NA,NA,1.8
"3687",41003946,"KOR",10,1,"KOR02",1.66666666666667,1.11111111111111,4
"3688",41003947,"KOR",10,1,"KOR02",NA,NA,3.2
"3689",41003948,"KOR",10,2,"KOR05",NA,NA,3.2
"3690",41003949,"KOR",10,2,"KOR02",1.5,1.38461538461538,3.8
"3691",41003950,"KOR",10,1,"KOR02",NA,NA,3
"3692",41003951,"KOR",10,1,"KOR02",NA,NA,2.8
"3693",41003952,"KOR",10,1,"KOR02",NA,NA,4
"3694",41003953,"KOR",10,2,"KOR02",NA,NA,3
"3695",41003954,"KOR",10,1,"KOR02",NA,NA,3.2
"3696",41003955,"KOR",10,2,"KOR03",NA,NA,3.6
"3697",41003956,"KOR",10,1,"KOR02",NA,NA,2.6
"3698",41003957,"KOR",10,2,"KOR02",NA,NA,3
"3699",41003958,"KOR",10,1,"KOR02",NA,NA,2.6
"3700",41003959,"KOR",10,2,"KOR02",1,1.66666666666667,2.8
"3701",41003960,"KOR",10,1,"KOR02",NA,NA,3.2
"3702",41003962,"KOR",10,2,"KOR02",NA,NA,3.8
"3703",41003963,"KOR",10,1,"KOR02",2,1.5,4.2
"3704",41003965,"KOR",10,1,"KOR02",1.66666666666667,1.66666666666667,3.6
"3705",41003966,"KOR",10,2,"KOR02",NA,NA,3.4
"3706",41003967,"KOR",10,1,"KOR02",NA,NA,3.8
"3707",41003968,"KOR",10,2,"KOR02",NA,NA,3.4
"3708",41003969,"KOR",10,2,"KOR02",NA,NA,3.2
"3709",41003970,"KOR",10,1,"KOR02",1,1.6,4
"3710",41003971,"KOR",9,1,"KOR01",NA,NA,3.8
"3711",41003972,"KOR",10,2,"KOR02",NA,NA,3.6
"3712",41003973,"KOR",10,1,"KOR03",NA,NA,3.4
"3713",41003974,"KOR",10,1,"KOR02",NA,NA,3.6
"3714",41003975,"KOR",10,1,"KOR02",NA,NA,4.4
"3715",41003976,"KOR",10,1,"KOR03",2,1.77777777777778,3
"3716",41003977,"KOR",10,2,"KOR02",2,1.42857142857143,3
"3717",41003978,"KOR",10,2,"KOR02",NA,NA,4
"3718",41003979,"KOR",10,1,"KOR02",NA,NA,3
"3719",41003980,"KOR",10,1,"KOR02",1,1.46666666666667,3.6
"3720",41003981,"KOR",10,2,"KOR03",NA,NA,3
"3721",41003983,"KOR",10,2,"KOR02",NA,NA,3.2
"3722",41003984,"KOR",10,2,"KOR02",NA,NA,3.2
"3723",41003985,"KOR",10,1,"KOR02",0.666666666666667,0.888888888888889,4
"3724",41003986,"KOR",10,1,"KOR02",1,1.33333333333333,2.6
"3725",41003987,"KOR",10,1,"KOR02",NA,NA,2.4
"3726",41003988,"KOR",10,1,"KOR02",NA,NA,3
"3727",41003990,"KOR",10,1,"KOR02",NA,NA,3.8
"3728",41003991,"KOR",10,1,"KOR02",NA,NA,4
"3729",41003992,"KOR",10,2,"KOR02",NA,NA,3.2
"3730",41003993,"KOR",10,2,"KOR02",NA,NA,2.8
"3731",41003994,"KOR",10,2,"KOR02",NA,NA,2.6
"3732",41003995,"KOR",10,2,"KOR02",NA,NA,3
"3733",41003997,"KOR",10,1,"KOR02",NA,NA,3.4
"3734",41003998,"KOR",10,1,"KOR02",NA,NA,3.2
"3735",41003999,"KOR",10,2,"KOR03",NA,NA,3.8
"3736",41004000,"KOR",10,2,"KOR02",0,0.125,3.8
"3737",41004001,"KOR",10,2,"KOR02",NA,NA,3.6
"3738",41004002,"KOR",10,2,"KOR02",NA,NA,2.4
"3739",41004003,"KOR",9,2,"KOR01",NA,NA,4.6
"3740",41004004,"KOR",10,1,"KOR02",NA,NA,4.2
"3741",41004005,"KOR",10,2,"KOR02",NA,NA,4
"3742",41004006,"KOR",10,2,"KOR03",2,1.23076923076923,2.6
"3743",41004007,"KOR",10,2,"KOR02",NA,NA,3.2
"3744",41004008,"KOR",9,2,"KOR01",NA,NA,3.8
"3745",41004009,"KOR",10,1,"KOR03",NA,NA,2.6
"3746",41004010,"KOR",10,2,"KOR03",NA,1.33333333333333,2.6
"3747",41004011,"KOR",10,2,"KOR03",NA,NA,3.6
"3748",41004012,"KOR",10,1,"KOR02",NA,NA,2.6
"3749",41004013,"KOR",10,2,"KOR03",NA,NA,3.2
"3750",41004014,"KOR",10,1,"KOR02",NA,NA,3
"3751",41004015,"KOR",10,1,"KOR02",1,0.692307692307692,3.6
"3752",41004016,"KOR",10,1,"KOR02",NA,NA,4
"3753",41004017,"KOR",10,2,"KOR02",NA,NA,3.8
"3754",41004018,"KOR",10,1,"KOR02",NA,NA,3
"3755",41004019,"KOR",10,2,"KOR02",NA,NA,3
"3756",41004020,"KOR",10,2,"KOR02",NA,NA,4.2
"3757",41004021,"KOR",10,2,"KOR02",NA,NA,3
"3758",41004022,"KOR",10,1,"KOR02",NA,NA,2.8
"3759",41004023,"KOR",10,2,"KOR02",NA,NA,3.4
"3760",41004024,"KOR",10,2,"KOR02",NA,NA,3
"3761",41004025,"KOR",10,2,"KOR02",1.33333333333333,1,3
"3762",41004026,"KOR",10,2,"KOR03",NA,NA,NA
"3763",41004028,"KOR",10,2,"KOR02",1,1.4,3.4
"3764",41004029,"KOR",10,1,"KOR03",NA,NA,2.6
"3765",41004030,"KOR",10,2,"KOR02",NA,NA,4.2
"3766",41004031,"KOR",10,2,"KOR02",2,1.77777777777778,2.2
"3767",41004032,"KOR",10,1,"KOR02",NA,NA,3.2
"3768",41004033,"KOR",10,1,"KOR02",NA,NA,4
"3769",41004034,"KOR",10,1,"KOR02",NA,NA,4.2
"3770",41004035,"KOR",9,2,"KOR01",NA,NA,3.2
"3771",41004036,"KOR",10,2,"KOR02",NA,NA,2.8
"3772",41004037,"KOR",9,2,"KOR01",2,1.33333333333333,3.4
"3773",41004038,"KOR",10,2,"KOR02",0,0.1,3
"3774",41004039,"KOR",10,2,"KOR02",NA,NA,2.6
"3775",41004041,"KOR",10,1,"KOR03",NA,NA,3.25
"3776",41004042,"KOR",10,1,"KOR02",NA,NA,3.4
"3777",41004043,"KOR",10,2,"KOR02",NA,NA,3.2
"3778",41004044,"KOR",9,2,"KOR01",NA,NA,2.4
"3779",41004045,"KOR",10,1,"KOR02",1.8,1.57142857142857,3.4
"3780",41004046,"KOR",10,2,"KOR02",NA,NA,2.4
"3781",41004047,"KOR",10,1,"KOR02",NA,NA,2.8
"3782",41004048,"KOR",10,2,"KOR02",NA,NA,3.2
"3783",41004049,"KOR",10,1,"KOR02",NA,NA,3.2
"3784",41004050,"KOR",10,2,"KOR02",0.666666666666667,1.14285714285714,2.2
"3785",41004051,"KOR",10,1,"KOR02",NA,NA,1.4
"3786",41004052,"KOR",10,1,"KOR02",NA,NA,3
"3787",41004053,"KOR",10,1,"KOR02",NA,NA,3
"3788",41004054,"KOR",10,1,"KOR02",NA,NA,3.8
"3789",41004055,"KOR",10,2,"KOR02",NA,NA,4
"3790",41004056,"KOR",10,1,"KOR03",1.66666666666667,1.28571428571429,3.4
"3791",41004057,"KOR",10,1,"KOR02",NA,NA,3.2
"3792",41004058,"KOR",10,2,"KOR02",NA,NA,4.4
"3793",41004059,"KOR",10,2,"KOR02",NA,NA,2.8
"3794",41004060,"KOR",10,2,"KOR02",NA,NA,3.6
"3795",41004061,"KOR",10,1,"KOR02",NA,NA,2.4
"3796",41004062,"KOR",10,1,"KOR02",NA,NA,2.6
"3797",41004063,"KOR",10,2,"KOR02",0.5,1.23076923076923,2.6
"3798",41004064,"KOR",10,1,"KOR02",2,1.42857142857143,4
"3799",41004065,"KOR",10,2,"KOR02",1.8,1.57142857142857,4
"3800",41004066,"KOR",10,2,"KOR02",1.33333333333333,1.2,3.6
"3801",41004067,"KOR",10,1,"KOR02",0.5,0.571428571428571,3.8
"3802",41004068,"KOR",10,2,"KOR02",NA,NA,2.8
"3803",41004069,"KOR",10,1,"KOR02",1.66666666666667,1.44444444444444,4.4
"3804",41004070,"KOR",10,1,"KOR02",NA,1,2.8
"3805",41004071,"KOR",10,1,"KOR02",NA,NA,2.6
"3806",41004072,"KOR",10,1,"KOR02",NA,NA,2.8
"3807",41004073,"KOR",10,1,"KOR02",NA,NA,3.4
"3808",41004074,"KOR",10,2,"KOR02",NA,NA,2
"3809",41004075,"KOR",10,2,"KOR03",0.666666666666667,1,3
"3810",41004078,"KOR",10,2,"KOR02",NA,NA,2.8
"3811",41004079,"KOR",10,1,"KOR03",NA,NA,3.8
"3812",41004080,"KOR",10,2,"KOR02",2,1.14285714285714,4
"3813",41004081,"KOR",10,2,"KOR03",NA,NA,4
"3814",41004082,"KOR",10,2,"KOR02",NA,NA,3.2
"3815",41004083,"KOR",10,2,"KOR02",NA,NA,4.6
"3816",41004084,"KOR",10,2,"KOR02",NA,NA,4.2
"3817",41004085,"KOR",10,1,"KOR02",2,1.28571428571429,3
"3818",41004086,"KOR",10,1,"KOR02",1.66666666666667,1.77777777777778,2.8
"3819",41004087,"KOR",10,1,"KOR02",1.2,1.07692307692308,3.4
"3820",41004089,"KOR",10,1,"KOR02",NA,NA,2.2
"3821",41004090,"KOR",10,1,"KOR02",NA,NA,3.6
"3822",41004091,"KOR",10,2,"KOR02",1.2,1.28571428571429,3
"3823",41004092,"KOR",10,1,"KOR02",NA,NA,3.4
"3824",41004093,"KOR",10,2,"KOR02",1.33333333333333,1.35714285714286,3.8
"3825",41004094,"KOR",10,1,"KOR03",NA,NA,3
"3826",41004095,"KOR",10,1,"KOR03",NA,NA,3.4
"3827",41004097,"KOR",10,1,"KOR02",NA,NA,3.6
"3828",41004098,"KOR",9,2,"KOR01",NA,NA,3.2
"3829",41004100,"KOR",10,2,"KOR03",NA,NA,3.2
"3830",41004101,"KOR",10,1,"KOR02",NA,NA,3.6
"3831",41004102,"KOR",10,1,"KOR02",NA,NA,2.4
"3832",41004103,"KOR",10,1,"KOR02",NA,NA,3.2
"3833",41004104,"KOR",10,1,"KOR02",NA,NA,3.6
"3834",41004105,"KOR",10,1,"KOR03",0,0.428571428571429,3.2
"3835",41004106,"KOR",10,1,"KOR02",NA,NA,4
"3836",41004107,"KOR",10,2,"KOR02",NA,NA,1.6
"3837",41004108,"KOR",10,1,"KOR02",NA,NA,2.4
"3838",41004109,"KOR",10,2,"KOR02",NA,NA,3.2
"3839",41004110,"KOR",10,2,"KOR02",NA,NA,2.8
"3840",41004111,"KOR",10,2,"KOR02",NA,NA,3.2
"3841",41004112,"KOR",9,2,"KOR01",1,1.4,3.6
"3842",41004113,"KOR",10,2,"KOR02",NA,NA,3.2
"3843",41004114,"KOR",10,1,"KOR02",NA,NA,3.2
"3844",41004116,"KOR",9,2,"KOR01",NA,NA,3.8
"3845",41004117,"KOR",10,2,"KOR02",2,0.833333333333333,3.6
"3846",41004118,"KOR",10,1,"KOR02",NA,NA,2.2
"3847",41004120,"KOR",10,2,"KOR02",NA,NA,4.2
"3848",41004121,"KOR",10,1,"KOR02",1,1,4
"3849",41004122,"KOR",10,2,"KOR02",2,1.8,3.2
"3850",41004123,"KOR",10,1,"KOR02",NA,NA,2.6
"3851",41004125,"KOR",10,2,"KOR02",NA,NA,3
"3852",41004126,"KOR",10,2,"KOR03",NA,NA,1.6
"3853",41004127,"KOR",10,1,"KOR02",NA,NA,2.4
"3854",41004129,"KOR",10,2,"KOR02",NA,NA,3.4
"3855",41004130,"KOR",10,1,"KOR03",NA,NA,4
"3856",41004131,"KOR",9,1,"KOR01",NA,NA,3
"3857",41004132,"KOR",10,2,"KOR03",NA,NA,3.2
"3858",41004133,"KOR",10,1,"KOR02",1.2,1.42857142857143,1.8
"3859",41004134,"KOR",10,2,"KOR02",NA,NA,3.4
"3860",41004135,"KOR",10,2,"KOR02",NA,NA,4
"3861",41004136,"KOR",9,1,"KOR01",NA,NA,2.8
"3862",41004137,"KOR",10,2,"KOR02",NA,NA,3.2
"3863",41004138,"KOR",10,1,"KOR02",1.75,1.55555555555556,3.4
"3864",41004139,"KOR",10,1,"KOR02",NA,NA,3.6
"3865",41004140,"KOR",10,1,"KOR02",NA,NA,3
"3866",41004141,"KOR",10,2,"KOR02",NA,NA,3.2
"3867",41004142,"KOR",10,2,"KOR02",NA,NA,3.4
"3868",41004143,"KOR",10,1,"KOR02",1,1.35714285714286,4.2
"3869",41004145,"KOR",10,1,"KOR02",NA,NA,2.8
"3870",41004146,"KOR",10,1,"KOR03",NA,NA,2.4
"3871",41004148,"KOR",10,1,"KOR03",NA,NA,3.2
"3872",41004149,"KOR",10,2,"KOR03",NA,NA,2.6
"3873",41004150,"KOR",10,1,"KOR02",0.666666666666667,1.21428571428571,3.8
"3874",41004151,"KOR",10,2,"KOR02",NA,NA,3.8
"3875",41004152,"KOR",10,1,"KOR02",NA,NA,3.8
"3876",41004153,"KOR",10,1,"KOR02",NA,NA,3
"3877",41004154,"KOR",10,1,"KOR02",NA,NA,4
"3878",41004155,"KOR",10,1,"KOR02",NA,NA,3.6
"3879",41004156,"KOR",10,2,"KOR03",1,1.16666666666667,2.4
"3880",41004157,"KOR",10,2,"KOR02",NA,NA,3.2
"3881",41004158,"KOR",10,2,"KOR03",NA,NA,NA
"3882",41004159,"KOR",10,1,"KOR02",NA,NA,3.2
"3883",41004160,"KOR",10,2,"KOR02",NA,NA,3.4
"3884",41004161,"KOR",10,1,"KOR02",2,1.64285714285714,4
"3885",41004162,"KOR",9,2,"KOR01",NA,NA,3.2
"3886",41004163,"KOR",10,1,"KOR02",NA,NA,3.6
"3887",41004164,"KOR",10,1,"KOR02",NA,NA,2.2
"3888",41004165,"KOR",10,1,"KOR02",NA,NA,3.8
"3889",41004166,"KOR",10,1,"KOR02",NA,NA,2.8
"3890",41004167,"KOR",10,2,"KOR02",NA,NA,4.4
"3891",41004168,"KOR",10,1,"KOR03",NA,NA,3.4
"3892",41004169,"KOR",10,1,"KOR02",NA,NA,3
"3893",41004170,"KOR",10,1,"KOR02",1.33333333333333,1.2,3.4
"3894",41004171,"KOR",9,2,"KOR01",NA,NA,3.2
"3895",41004172,"KOR",10,2,"KOR02",NA,NA,3.4
"3896",41004173,"KOR",10,1,"KOR02",NA,NA,3.4
"3897",41004174,"KOR",10,1,"KOR02",NA,NA,2.6
"3898",41004175,"KOR",10,2,"KOR02",NA,NA,2.8
"3899",41004176,"KOR",10,1,"KOR02",NA,NA,2.8
"3900",41004177,"KOR",10,1,"KOR03",NA,NA,3.4
"3901",41004178,"KOR",10,1,"KOR02",NA,NA,4.2
"3902",41004179,"KOR",10,2,"KOR02",0,1,2.2
"3903",41004180,"KOR",10,1,"KOR02",NA,NA,4
"3904",41004181,"KOR",10,1,"KOR03",NA,NA,3
"3905",41004182,"KOR",10,1,"KOR02",NA,NA,2.8
"3906",41004183,"KOR",10,2,"KOR03",0,0.333333333333333,3.2
"3907",41004184,"KOR",10,1,"KOR02",NA,NA,3.4
"3908",41004185,"KOR",10,2,"KOR02",2,1.66666666666667,3.4
"3909",41004186,"KOR",10,1,"KOR02",NA,NA,3.4
"3910",41004187,"KOR",10,2,"KOR03",NA,NA,3
"3911",41004188,"KOR",10,1,"KOR02",NA,NA,3.2
"3912",41004189,"KOR",10,2,"KOR02",NA,NA,4.2
"3913",41004190,"KOR",10,2,"KOR02",NA,NA,3.2
"3914",41004191,"KOR",10,2,"KOR02",NA,NA,3.8
"3915",41004192,"KOR",10,2,"KOR02",2,1.1,3.8
"3916",41004193,"KOR",10,1,"KOR02",NA,NA,3.6
"3917",41004194,"KOR",10,1,"KOR02",NA,NA,3.4
"3918",41004195,"KOR",9,1,"KOR01",1.5,1.07692307692308,3
"3919",41004196,"KOR",10,2,"KOR02",NA,NA,4
"3920",41004197,"KOR",10,2,"KOR02",NA,NA,3.4
"3921",41004198,"KOR",10,1,"KOR02",NA,NA,3
"3922",41004199,"KOR",10,2,"KOR02",NA,NA,3
"3923",41004200,"KOR",10,2,"KOR02",2,1.42857142857143,3
"3924",41004201,"KOR",10,1,"KOR03",NA,NA,2.2
"3925",41004202,"KOR",10,2,"KOR02",NA,NA,3.6
"3926",41004203,"KOR",9,2,"KOR01",NA,NA,3
"3927",41004204,"KOR",10,2,"KOR02",NA,NA,3.4
"3928",41004205,"KOR",10,1,"KOR02",1.5,1.14285714285714,3.6
"3929",41004206,"KOR",10,1,"KOR02",1,1.23076923076923,3.6
"3930",41004207,"KOR",10,2,"KOR02",0.333333333333333,1,3.8
"3931",41004208,"KOR",10,1,"KOR02",NA,NA,3
"3932",41004209,"KOR",10,1,"KOR02",1,1.21428571428571,2.4
"3933",41004210,"KOR",10,1,"KOR02",NA,NA,4.6
"3934",41004211,"KOR",10,2,"KOR02",NA,NA,3.4
"3935",41004212,"KOR",10,1,"KOR02",NA,NA,4.4
"3936",41004213,"KOR",10,2,"KOR02",NA,NA,3.2
"3937",41004214,"KOR",10,2,"KOR02",NA,NA,3.4
"3938",41004215,"KOR",10,2,"KOR02",2,1.57142857142857,NA
"3939",41004216,"KOR",10,2,"KOR03",NA,NA,1
"3940",41004217,"KOR",9,2,"KOR01",NA,NA,3
"3941",41004218,"KOR",10,1,"KOR02",NA,NA,3.2
"3942",41004219,"KOR",10,2,"KOR02",2,1.5,4.2
"3943",41004221,"KOR",10,2,"KOR02",NA,NA,3.2
"3944",41004222,"KOR",10,1,"KOR02",NA,NA,2.4
"3945",41004223,"KOR",10,2,"KOR03",NA,0.933333333333333,2.2
"3946",41004224,"KOR",9,2,"KOR01",1,0.846153846153846,4.2
"3947",41004225,"KOR",10,2,"KOR02",NA,NA,4.2
"3948",41004226,"KOR",10,2,"KOR02",NA,0.933333333333333,3.4
"3949",41004227,"KOR",10,1,"KOR02",2,1.8,3.2
"3950",41004228,"KOR",10,1,"KOR02",1.25,1.25,3.6
